id,tier,source,state,city,hospital_name,contact_role,email,phone,website_source,notes
P0099,A,PMJAY_PRIVATE,Bihar,Patna,Shri Murlidhar Memorial Nursing Home 9955706874 drpankajbarh@gmail.com,Hospital admin / nodal (private),drpankajbarh@gmail.com,9955706874,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0100,A,PMJAY_PRIVATE,Bihar,Patna,"VIVANTES HOSPITAL AND RESEARCH INSTITUTE 9835233301 Vivanteshri@gmail.com General Medicine,Orthopaedics,General Surgery",Hospital admin / nodal (private),vivanteshri@gmail.com,9835233301,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0101,A,PMJAY_PRIVATE,Bihar,Patna,"pawan hospital & trauma centre 7042352735 swetranjan14@gmail.com Orthopaedics,General Surgery",Hospital admin / nodal (private),swetranjan14@gmail.com,7042352735,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0102,A,PMJAY_PRIVATE,Bihar,Purnia,Christian Medical Center and Hospital 9748899525 alex.philip@nieamission.org,Hospital admin / nodal (private),alex.philip@nieamission.org,9748899525,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0103,A,PMJAY_PRIVATE,Bihar,Purnia,Dr RAM CHARITRA YADAV MULTISPECIALITY HOSPITAL 8544105025 amitpurnea14@gmail.com General Surgery,Hospital admin / nodal (private),amitpurnea14@gmail.com,8544105025,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0104,A,PMJAY_PRIVATE,Bihar,Purnia,dropadi netralaya private limited 9801769621 dn21813purnea@gmail.com Ophthalmology,Hospital admin / nodal (private),dn21813purnea@gmail.com,9801769621,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0105,A,PMJAY_PRIVATE,Bihar,Rohtas,GEMS MULTISPECIALTY HOSPITAL 9546240583 dms-gmsh@gemsbihar.org General Surgery,Hospital admin / nodal (private),dms-gmsh@gemsbihar.org,9546240583,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0106,A,PMJAY_PRIVATE,Bihar,Saharsa,Shree Narayan Medical Institute and Hospital 7979731103 bksnmih@gmail.com,Hospital admin / nodal (private),bksnmih@gmail.com,7979731103,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0107,A,PMJAY_PRIVATE,Bihar,Samastipur,Mata Chandrakala Trauma and Dental Centre Pvt.Ltd. 8709383316 drdksharma2k3@gmail.com Orthopaedics,Hospital admin / nodal (private),drdksharma2k3@gmail.com,8709383316,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0108,A,PMJAY_PRIVATE,Bihar,Saran,"KUMAR HEALTH CARE & RESEARCH CENTRE 9973005000 drsajal27@yahoo.com Orthopaedics,General Surgery",Hospital admin / nodal (private),drsajal27@yahoo.com,9973005000,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0109,A,PMJAY_PRIVATE,Bihar,Sitamarhi,Manav Nursing Home 8409147777 mukesh11654@gmail.com General Surgery,Hospital admin / nodal (private),mukesh11654@gmail.com,8409147777,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0110,A,PMJAY_PRIVATE,Bihar,Sitamarhi,"NARAYANA MULTISPECIALITY HOSPITAL 9971290975 drajay23singh@gmail.com Orthopaedics,General Surgery",Hospital admin / nodal (private),drajay23singh@gmail.com,9971290975,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0111,A,PMJAY_PRIVATE,Bihar,Vaishali,"AANUSHALAY HEALTHCARE PVT LTD 9801431102 atulverma2811@gmail.com Opthalmology,General Surgery,Ophthalmology",Hospital admin / nodal (private),atulverma2811@gmail.com,9801431102,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0112,A,PMJAY_PRIVATE,Bihar,Vaishali,"INDRA MEMORIAL HOSPITAL 8076322092 drshashank85@gmail.com General Medicine,General Surgery,Obstetrics & Gynaecology,Orth",Hospital admin / nodal (private),drshashank85@gmail.com,8076322092,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0113,A,PMJAY_PRIVATE,Bihar,Vaishali,SANSKAR SEVA SADAN AND TRAUMA CENTRE 9709782227 sanskarseva16@gmail.com General Surgery,Hospital admin / nodal (private),sanskarseva16@gmail.com,9709782227,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0114,A,PMJAY_PRIVATE,Bihar,West,"CHAMPARAN GANGA SUPERSPECIALITY HOSPITAL AND TRAUMA CENTRE 9534025753 drsantosh98@gmail.com General Surgery,Obstetrics &",Hospital admin / nodal (private),drsantosh98@gmail.com,9534025753,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0115,A,PMJAY_PRIVATE,Chhattisgarh,Baloda,BAZAR BAJPAI NURSING HOME 8720000908 nish.bajpai@gmail.com,Hospital admin / nodal (private),nish.bajpai@gmail.com,8720000908,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0116,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,AARBEE INSTITUTE OF MEDICAL SCIENCES 9907965707 office@aarbeehospital.com,Hospital admin / nodal (private),office@aarbeehospital.com,9907965707,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0117,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"Ankur Trauma Care and Nursing Home 9827119112 vipinv30@gmail.com Orthopaedics,General Surgery",Hospital admin / nodal (private),vipinv30@gmail.com,9827119112,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0118,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,Dubey Nursing Home 9827168644 mayadubey94@yahoo.in,Hospital admin / nodal (private),mayadubey94@yahoo.in,9827168644,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0119,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"JAI AMBEY NURSING HOME 9407728300 umeshsahubsp@gmail.comn General Surgery,Obstetrics & Gynaecology,General Medicine,Opht",Hospital admin / nodal (private),umeshsahubsp@gmail.comn,9407728300,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0120,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,KIMS BSR Super Speciality 7694006586 drravishekhark@gmail.com,Hospital admin / nodal (private),drravishekhark@gmail.com,7694006586,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0121,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"MOOLCHAND MEMORIAL HOSPITAL 9907049599 gupta4147@gmial.com Orthopaedics,Obstetrics & Gynaecology",Hospital admin / nodal (private),gupta4147@gmial.com,9907049599,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0122,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,OM SHRI BALAJI NURSING HOME 9827486892 drdevkrsao@rediffmail.com General Surgery,Hospital admin / nodal (private),drdevkrsao@rediffmail.com,9827486892,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0123,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"SASHI MEMORIAL NURSING HOME 9425178649 smnhbilaspur@gmail.com General Surgery,Obstetrics & Gynaecology",Hospital admin / nodal (private),smnhbilaspur@gmail.com,9425178649,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0124,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"SHIVAM NURSING HOME 9329093480 dr.ssoni2312@gmail.com Obstetrics & Gynaecology,General Surgery",Hospital admin / nodal (private),dr.ssoni2312@gmail.com,9329093480,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0125,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"budhia hospital and nursing home 9425219830 drbudhia@yahoo.com Orthopaedics,Obstetrics & Gynaecology",Hospital admin / nodal (private),drbudhia@yahoo.com,9425219830,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0126,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,care and cure multi speciality hospital 9617900900 cnchospital@hotmail.com,Hospital admin / nodal (private),cnchospital@hotmail.com,9617900900,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0127,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,late k.r. sao memorial surgical hospital 9827165979 kisliya_sao@rediffmail.com,Hospital admin / nodal (private),kisliya_sao@rediffmail.com,9827165979,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0128,A,PMJAY_PRIVATE,Chhattisgarh,Bilaspur,"mehta children nursing home 9301190111 ash.mehta282@gmail.com Paediatrics,Ophthalmology,Neonatology",Hospital admin / nodal (private),ash.mehta282@gmail.com,9301190111,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0129,A,PMJAY_PRIVATE,Chhattisgarh,Dhamtari,KHALSA NURSING HOME 9826315463 drharneet20@gmail.com,Hospital admin / nodal (private),drharneet20@gmail.com,9826315463,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0130,A,PMJAY_PRIVATE,Chhattisgarh,Dhamtari,"LUNKAD NURSING HOME DHAMTARI 9425214945 lunkad.mamta@gmail.com General Medicine,Neonatology,Paediatrics,Orthopaedics",Hospital admin / nodal (private),lunkad.mamta@gmail.com,9425214945,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0131,A,PMJAY_PRIVATE,Chhattisgarh,Dhamtari,"OJASVI NURSING HOME 9096782220 rahulrini2007@gmail.com Obstetrics & Gynaecology,General Surgery,General Medicine",Hospital admin / nodal (private),rahulrini2007@gmail.com,9096782220,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0132,A,PMJAY_PRIVATE,Chhattisgarh,Durg,Dixit Clinic and Nursing Home 9893614567 dr.anuragdixit@gmail.com Obstetrics & Gynaecology,Hospital admin / nodal (private),dr.anuragdixit@gmail.com,9893614567,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0133,A,PMJAY_PRIVATE,Chhattisgarh,Durg,SHRI SHANKARACHARYA INSTITUTE OF MEDICAL SCIENCE 7697756198 ssimsb@ssimsb.ac.in,Hospital admin / nodal (private),ssimsb@ssimsb.ac.in,7697756198,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0134,A,PMJAY_PRIVATE,Chhattisgarh,Janjgir-Champa,"Nayak Nursing home 9425223138 rakeshvishwas6@gmail.com General Surgery,Orthopaedics",Hospital admin / nodal (private),rakeshvishwas6@gmail.com,9425223138,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0135,A,PMJAY_PRIVATE,Chhattisgarh,Kabirdham,"Prabha Nursing Home 9425246706 sureshm1960@yahoo.in Obstetrics & Gynaecology,General Surgery,General Medicine",Hospital admin / nodal (private),sureshm1960@yahoo.in,9425246706,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0136,A,PMJAY_PRIVATE,Chhattisgarh,Korba,"Sarvmangala Nursing Home 9302836107 drswati2010@gmail.com General Surgery,Obstetrics & Gynaecology",Hospital admin / nodal (private),drswati2010@gmail.com,9302836107,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0137,A,PMJAY_PRIVATE,Chhattisgarh,Korba,Thawait Nursing Home 9425544627 subodh.thawait@gmail.com General Surgery,Hospital admin / nodal (private),subodh.thawait@gmail.com,9425544627,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0138,A,PMJAY_PRIVATE,Chhattisgarh,Mahasamund,Agrawal Nursing Home Basna 8458911000 agrawalabhi24@gmail.com,Hospital admin / nodal (private),agrawalabhi24@gmail.com,8458911000,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0139,A,PMJAY_PRIVATE,Chhattisgarh,Raigarh,APEX SUPERSPECIALITY HOSPITAL IVF CENTRE 7277474000 gimsraigarh@gmail.com,Hospital admin / nodal (private),gimsraigarh@gmail.com,7277474000,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0140,A,PMJAY_PRIVATE,Chhattisgarh,Raigarh,UMA MEMORIAL SURGICAL ENDOSCOPY NURSING HOME 9425251161 dramgupta@ymail.com General Surgery,Hospital admin / nodal (private),dramgupta@ymail.com,9425251161,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0141,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,AMRISH ONCOLOGY SERVICES PVT LTD 9898298222 accounts@cbccusa.in Radiation Oncology,Hospital admin / nodal (private),accounts@cbccusa.in,9898298222,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0142,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,ASG Hospital Pvt. Ltd. 8875020740 raipur@asgeyehospital.com Ophthalmology,Hospital admin / nodal (private),raipur@asgeyehospital.com,8875020740,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0143,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,AYUSH MULTISPECIALITY HOSPITAL 9479230859 nikhilshuklarpr@gmail.com,Hospital admin / nodal (private),nikhilshuklarpr@gmail.com,9479230859,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0144,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,"Ekta Institute of Child Health 9755770022 sparklehospitals@gmail.com Paediatric surgery,Paediatrics,Neonatology",Hospital admin / nodal (private),sparklehospitals@gmail.com,9755770022,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0145,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,JAI AMBEY MULTI SPECIALITY HOSPITAL 8827336880 Jaiambehospi@gmail.com,Hospital admin / nodal (private),jaiambehospi@gmail.com,8827336880,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0146,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,"Jeewan Memorial Hospital 9827179921 jsannir@mail.com General Surgery,Burns,Plastic & reconstructive Surgery,Genitourinar",Hospital admin / nodal (private),jsannir@mail.com,9827179921,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0147,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,KALDA COSMETIC SURGERY INSTITUTE AND BURN CENTER 9827143060 sunilkalda@rediffmail.com,Hospital admin / nodal (private),sunilkalda@rediffmail.com,9827143060,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0148,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,KANWAR NURSING HOME 9893042555 neetakanwar@yahoo.com Obstetrics & Gynaecology,Hospital admin / nodal (private),neetakanwar@yahoo.com,9893042555,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0149,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,MAA SHARDA NURSING HOME 9425214508 shyamnebhani@gmail.com,Hospital admin / nodal (private),shyamnebhani@gmail.com,9425214508,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0150,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,Pandey Nursing Home 9340615659 priyansh.pandey@gmail.com,Hospital admin / nodal (private),priyansh.pandey@gmail.com,9340615659,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0151,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,RLC MEMORIAL HOSPITAL 7566105000 hrtwnnr@gmail.com Orthopaedics,Hospital admin / nodal (private),hrtwnnr@gmail.com,7566105000,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0152,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,SHAH NURSING HOME 9826641698 dr.dilipshah@ymail.com,Hospital admin / nodal (private),dr.dilipshah@ymail.com,9826641698,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0153,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,SHREE KRISHNA MULTISPECIALITY HOSPITAL 9993281500 k.paul5147@gmail.com,Hospital admin / nodal (private),k.paul5147@gmail.com,9993281500,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0154,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,SONI MULTISPECIALITY HOSPITAL MATERNITY HOME 9827189170 drprajwalsoni@gmail.com,Hospital admin / nodal (private),drprajwalsoni@gmail.com,9827189170,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0155,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,SRI BALAJI INSTITUTE OF MEDICAL SCIENCE PVT LTD 9575021000 sbsh.raipur@gmail.com,Hospital admin / nodal (private),sbsh.raipur@gmail.com,9575021000,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0156,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,VY INSTITUTE OF MEDICAL SCIENCES PVT. LTD. 9301041990 vyh.rsby@gmail.com,Hospital admin / nodal (private),vyh.rsby@gmail.com,9301041990,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0157,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,mittal institute of medical science 9424202601 drsuman612@gmail.com,Hospital admin / nodal (private),drsuman612@gmail.com,9424202601,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0158,A,PMJAY_PRIVATE,Chhattisgarh,Raipur,raipur institute of medical science 7999712719 dalip.kumar@gmail.com,Hospital admin / nodal (private),dalip.kumar@gmail.com,7999712719,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0159,A,PMJAY_PRIVATE,Chhattisgarh,Rajnandgaon,SHUKLA MULTISPECIALITY HOSPITAL 9301033013 smshospital760@gmail.com,Hospital admin / nodal (private),smshospital760@gmail.com,9301033013,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0160,A,PMJAY_PRIVATE,Chhattisgarh,Sarangarh,BILAIGARH SHREE RADHAKRISHNA MULTISPECIALITY HOSPITAL 7240919191 srksgrh@gmail.com,Hospital admin / nodal (private),srksgrh@gmail.com,7240919191,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0161,A,PMJAY_PRIVATE,Chhattisgarh,Surguja,MATA RAJRANI MEMORIAL HOSPITAL 8319129629 tejdiagno@gmail.com,Hospital admin / nodal (private),tejdiagno@gmail.com,8319129629,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0162,A,HOSPITAL_WEBSITE,Delhi NCR,,Metro Hospitals,Corporate / hospital contact desk,info@metrohospitals.com,,https://www.metrohospitals.com/contact-us,Public contact page — route to quality/NABH team
P0163,A,HOSPITAL_WEBSITE,Delhi NCR,,Metro Hospitals,Corporate / hospital contact desk,info@metrohospitaloman.com,,https://www.metrohospitals.com/contact-us,Public contact page — route to quality/NABH team
P0164,A,HOSPITAL_WEBSITE,Gujarat,,Shalby Hospitals,Corporate / hospital contact desk,info@shalby.org,,https://www.shalby.org/contact-us/,Public contact page — route to quality/NABH team
P0165,A,PMJAY_PRIVATE,Gujarat,Ahmedabad,Shaligram Multispeciality hospital 9725635555 vishalpatel2005@gmail.com,Hospital admin / nodal (private),vishalpatel2005@gmail.com,9725635555,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0166,A,PMJAY_PRIVATE,Gujarat,Ahmedabad,U.N.Mehta Institute of Cardiology Research Centre 9909014504 unmicrc@gmail.com,Hospital admin / nodal (private),unmicrc@gmail.com,9909014504,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0167,A,PMJAY_PRIVATE,Gujarat,Anand,Charusat Health Care And Research Foundation 7574838111 coo.ch@charusat.ac.in,Hospital admin / nodal (private),coo.ch@charusat.ac.in,7574838111,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0168,A,PMJAY_PRIVATE,Gujarat,Banaskantha,Mavjat Multispeciality Hospital 9724867905 mavjathospital@gmail.com,Hospital admin / nodal (private),mavjathospital@gmail.com,9724867905,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
P0169,A,PMJAY_PRIVATE,Gujarat,Dahod,"Samir Orthopaedic Hospital And Trauma Centre 9825324315 samirhathila@gmail.com Neonatology,Orthopaedics,Paediatrics",Hospital admin / nodal (private),samirhathila@gmail.com,9825324315,,Private/multispecialty from PMJAY empanelment — ask for Quality/NABH desk
